image number,scene category,filename,hits,misses,false_alarms,correct_rejections
4249,filtered,370_8.png,0.0946745562178,0.3076923077,0,0
4250,filtered,358_3.png,0.715976331439,0.8461538462,0,0
4251,filtered,372_10.png,0.0236686390391,0.1538461538,0,0
4252,filtered,379_21.png,1.0,1.0,0,0
4253,filtered,361_6.png,0.00591715975976,0.0769230769,0,0
4254,filtered,364_17.png,0.0946745562178,0.3076923077,0,0
4255,filtered,338_28.png,0.591715976284,0.7692307692,0,0
4256,filtered,376_6.png,0.147928994071,0.3846153846,0,0
4257,filtered,378_2.png,0.591715976284,0.7692307692,0,0
4258,filtered,377_6.png,0.213017751444,0.4615384615,0,0
4259,filtered,367_9.png,0.591715976284,0.7692307692,0,0
4260,filtered,384_1.png,0.00591715975976,0.0769230769,0,0
4261,filtered,373_3.png,0.85207100596,0.9230769231,0,0
4262,filtered,375_2.png,0.0946745562178,0.3076923077,0,0
4263,filtered,355_1.png,0.00591715975976,0.0769230769,0,0
4264,filtered,365_12.png,0.715976331439,0.8461538462,0,0
4265,filtered,387_9.png,0.213017751444,0.4615384615,0,0
4266,filtered,386_11.png,0.053254437884,0.2307692308,0,0
4267,filtered,360_2.png,0.85207100596,0.9230769231,0,0
4268,filtered,363_3.png,0.479289940818,0.6923076923,0,0
4269,filtered,357_2.png,0.479289940818,0.6923076923,0,0
4270,filtered,374_16.png,0.85207100596,0.9230769231,0,0
4271,filtered,400_26.png,0.147928994071,0.3846153846,0,0
4272,filtered,382_29.png,0.053254437884,0.2307692308,0,0
4273,filtered,385_1.png,0.213017751444,0.4615384615,0,0
4274,filtered,366_2.png,0.0946745562178,0.3076923077,0,0
4275,filtered,359_22.png,0.0236686390391,0.1538461538,0,0
4276,filtered,353_20.png,0.591715976284,0.7692307692,0,0
4277,filtered,421_7.png,0.734693877478,0.8571428571,0,0
4278,filtered,407_20.png,0.655328798147,0.8095238095,0,0
4279,filtered,403_6.png,0.907029478494,0.9523809524,0,0
4280,filtered,389_38.png,0.444444444489,0.6666666667,0,0
4281,filtered,400_29.png,0.0566893424059,0.2380952381,0,0
4282,filtered,376_20.png,0.0,0.0,0,0
4283,filtered,409_15.png,0.00226757369433,0.0476190476,0,0
4284,filtered,399_2.png,0.0204081632776,0.1428571429,0,0
4285,filtered,395_21.png,0.0816326530531,0.2857142857,0,0
4286,filtered,417_6.png,0.183673469412,0.4285714286,0,0
4287,filtered,414_24.png,0.14512471659,0.380952381,0,0
4288,filtered,391_4.png,0.0,0.0,0,0
4289,filtered,338_30.png,0.274376417224,0.5238095238,0,0
4290,filtered,388_8.png,0.0,0.0,0,0
4291,filtered,420_1.png,0.0,0.0,0,0
4292,filtered,405_1.png,0.14512471659,0.380952381,0,0
4293,filtered,415_1.png,0.0,0.0,0,0
4294,filtered,402_5.png,0.00907029477732,0.0952380952,0,0
4295,filtered,418_3.png,0.00226757369433,0.0476190476,0,0
4296,filtered,396_3.png,0.0,0.0,0,0
4297,filtered,397_2.png,0.0,0.0,0,0
4298,filtered,410_4.png,0.510204081653,0.7142857143,0,0
4299,filtered,404_18.png,0.444444444489,0.6666666667,0,0
4300,filtered,423_1.png,0.00226757369433,0.0476190476,0,0
4301,filtered,392_10.png,0.183673469412,0.4285714286,0,0
4302,filtered,406_1.png,0.00226757369433,0.0476190476,0,0
4303,filtered,416_1.png,0.00226757369433,0.0476190476,0,0
4304,filtered,398_7.png,0.00907029477732,0.0952380952,0,0
4305,filtered,393_7.png,0.444444444489,0.6666666667,0,0
4306,filtered,408_36.png,0.0566893424059,0.2380952381,0,0
4307,filtered,439_4.png,0.0566893424059,0.2380952381,0,0
4308,filtered,446_2.png,0.0816326530531,0.2857142857,0,0
4309,filtered,437_17.png,0.0,0.0,0,0
4310,filtered,335_7.png,0.580498866206,0.7619047619,0,0
4311,filtered,425_3.png,0.510204081653,0.7142857143,0,0
4312,filtered,431_13.png,0.00226757369433,0.0476190476,0,0
4313,filtered,452_9.png,0.00226757369433,0.0476190476,0,0
4314,filtered,444_2.png,0.183673469412,0.4285714286,0,0
4315,filtered,427_7.png,0.510204081653,0.7142857143,0,0
4316,filtered,449_6.png,0.183673469412,0.4285714286,0,0
4317,filtered,332_3.png,0.00226757369433,0.0476190476,0,0
4318,filtered,429_3.png,0.00907029477732,0.0952380952,0,0
4319,filtered,330_3.png,0.326530612212,0.5714285714,0,0
4320,filtered,424_7.png,0.0362811791474,0.1904761905,0,0
4321,filtered,435_1.png,0.0,0.0,0,0
4322,filtered,438_1.png,0.0204081632776,0.1428571429,0,0
4323,filtered,440_5.png,0.0,0.0,0,0
4324,filtered,433_8.png,0.111111111089,0.3333333333,0,0
4325,filtered,329_7.png,0.00907029477732,0.0952380952,0,0
4326,filtered,436_9.png,0.0816326530531,0.2857142857,0,0
4327,filtered,441_6.png,0.00226757369433,0.0476190476,0,0
4328,filtered,448_1.png,0.0204081632776,0.1428571429,0,0
4329,filtered,334_10.png,0.0816326530531,0.2857142857,0,0
4330,filtered,451_5.png,0.0,0.0,0,0
4331,filtered,331_2.png,0.274376417224,0.5238095238,0,0
4332,filtered,434_5.png,0.226757369624,0.4761904762,0,0
4333,filtered,338_32.png,0.0362811791474,0.1904761905,0,0
4334,filtered,333_2.png,0.38321995459,0.619047619,0,0
4335,filtered,426_19.png,0.00226757369433,0.0476190476,0,0
4336,filtered,450_1.png,0.0816326530531,0.2857142857,0,0
4337,filtered,352_3.png,0.891975308558,0.9444444444,0,0
4338,filtered,365_3.png,0.0277777777889,0.1666666667,0,0
4339,filtered,355_4.png,1.0,1.0,0,0
4340,filtered,361_7.png,0.694444444389,0.8333333333,0,0
4341,filtered,356_10.png,0.0493827160395,0.2222222222,0,0
4342,filtered,350_11.png,0.308641975358,0.5555555556,0,0
4343,filtered,358_2.png,0.0123456790099,0.1111111111,0,0
4344,filtered,338_33.png,0.37345679011,0.6111111111,0,0
4345,filtered,340_7.png,0.197530864158,0.4444444444,0,0
4346,filtered,363_4.png,0.79012345681,0.8888888889,0,0
4347,filtered,346_20.png,0.308641975358,0.5555555556,0,0
4348,filtered,357_1.png,0.0123456790099,0.1111111111,0,0
4349,filtered,345_4.png,0.0771604938395,0.2777777778,0,0
4350,filtered,359_3.png,0.111111111089,0.3333333333,0,0
4351,filtered,354_2.png,0.52160493824,0.7222222222,0,0
4352,filtered,341_16.png,0.0277777777889,0.1666666667,0,0
4353,filtered,343_6.png,0.694444444389,0.8333333333,0,0
4354,filtered,364_8.png,0.00308641975802,0.0555555556,0,0
4355,filtered,353_14.png,0.0123456790099,0.1111111111,0,0
4356,filtered,342_22.png,0.0123456790099,0.1111111111,0,0
4357,filtered,336_5.png,0.308641975358,0.5555555556,0,0
4358,filtered,349_3.png,0.0277777777889,0.1666666667,0,0
4359,filtered,348_1.png,0.0123456790099,0.1111111111,0,0
4360,filtered,360_3.png,0.111111111089,0.3333333333,0,0
4361,filtered,351_12.png,0.60493827164,0.7777777778,0,0
4362,filtered,337_6.png,0.197530864158,0.4444444444,0,0
4363,filtered,347_7.png,0.52160493824,0.7222222222,0,0
4364,filtered,339_32.png,0.0771604938395,0.2777777778,0,0
4365,filtered,344_2.png,0.37345679011,0.6111111111,0,0
4366,filtered,362_2.png,0.25,0.5,0,0
4367,filtered,379_1.png,0.0,0.0,0,0
4368,filtered,393_6.png,0.826446281008,0.9090909091,0,0
4369,filtered,392_8.png,0.0330578512331,0.1818181818,0,0
4370,filtered,386_9.png,0.669421487633,0.8181818182,0,0
4371,filtered,368_2.png,0.669421487633,0.8181818182,0,0
4372,filtered,366_8.png,0.297520661207,0.5454545455,0,0
4373,filtered,376_8.png,0.0,0.0,0,0
4374,filtered,380_1.png,0.669421487633,0.8181818182,0,0
4375,filtered,394_2.png,0.404958677732,0.6363636364,0,0
4376,filtered,369_2.png,0.669421487633,0.8181818182,0,0
4377,filtered,338_3.png,0.00826446280826,0.0909090909,0,0
4378,filtered,383_7.png,0.0330578512331,0.1818181818,0,0
4379,filtered,372_11.png,0.0330578512331,0.1818181818,0,0
4380,filtered,377_4.png,0.132231404932,0.3636363636,0,0
4381,filtered,391_6.png,0.206611570207,0.4545454545,0,0
4382,filtered,375_7.png,0.297520661207,0.5454545455,0,0
4383,filtered,371_4.png,0.826446281008,0.9090909091,0,0
4384,filtered,378_3.png,0.206611570207,0.4545454545,0,0
4385,filtered,373_1.png,0.132231404932,0.3636363636,0,0
4386,filtered,367_10.png,0.669421487633,0.8181818182,0,0
4387,filtered,381_7.png,0.404958677732,0.6363636364,0,0
4388,filtered,385_2.png,0.00826446280826,0.0909090909,0,0
4389,filtered,370_1.png,0.00826446280826,0.0909090909,0,0
4390,filtered,387_12.png,0.0330578512331,0.1818181818,0,0
4391,filtered,384_12.png,0.528925619874,0.7272727273,0,0
4392,filtered,388_10.png,0.132231404932,0.3636363636,0,0
4393,filtered,390_1.png,0.528925619874,0.7272727273,0,0
4394,filtered,389_16.png,0.206611570207,0.4545454545,0,0
4395,filtered,374_1.png,0.0743801652744,0.2727272727,0,0
4396,filtered,382_1.png,0.0330578512331,0.1818181818,0,0
4397,filtered,397_21.png,0.147928994071,0.3846153846,0,0
4398,filtered,410_3.png,0.591715976284,0.7692307692,0,0
4399,filtered,421_1.png,0.0,0.0,0,0
4400,filtered,412_2.png,0.85207100596,0.9230769231,0,0
4401,filtered,398_5.png,0.591715976284,0.7692307692,0,0
4402,filtered,400_24.png,0.213017751444,0.4615384615,0,0
4403,filtered,401_11.png,0.85207100596,0.9230769231,0,0
4404,filtered,396_14.png,0.85207100596,0.9230769231,0,0
4405,filtered,399_3.png,0.479289940818,0.6923076923,0,0
4406,filtered,403_5.png,0.0946745562178,0.3076923077,0,0
4407,filtered,405_14.png,0.289940828444,0.5384615385,0,0
4408,filtered,406_6.png,0.378698224871,0.6153846154,0,0
4409,filtered,414_25.png,0.0,0.0,0,0
4410,filtered,415_12.png,0.0236686390391,0.1538461538,0,0
4411,filtered,413_8.png,0.289940828444,0.5384615385,0,0
4412,filtered,418_7.png,0.378698224871,0.6153846154,0,0
4413,filtered,409_7.png,0.0,0.0,0,0
4414,filtered,419_3.png,0.715976331439,0.8461538462,0,0
4415,filtered,404_16.png,0.0,0.0,0,0
4416,filtered,422_3.png,0.591715976284,0.7692307692,0,0
4417,filtered,408_2.png,0.00591715975976,0.0769230769,0,0
4418,filtered,402_3.png,0.213017751444,0.4615384615,0,0
4419,filtered,411_2.png,0.378698224871,0.6153846154,0,0
4420,filtered,416_6.png,0.715976331439,0.8461538462,0,0
4421,filtered,395_24.png,0.00591715975976,0.0769230769,0,0
4422,filtered,338_36.png,0.00591715975976,0.0769230769,0,0
4423,filtered,417_5.png,0.00591715975976,0.0769230769,0,0
4424,filtered,423_2.png,0.0236686390391,0.1538461538,0,0
4425,filtered,407_19.png,0.00591715975976,0.0769230769,0,0
4426,filtered,420_6.png,0.715976331439,0.8461538462,0,0
4427,filtered,439_7.png,0.85207100596,0.9230769231,0,0
4428,filtered,431_12.png,0.053254437884,0.2307692308,0,0
4429,filtered,425_4.png,1.0,1.0,0,0
4430,filtered,446_15.png,0.289940828444,0.5384615385,0,0
4431,filtered,429_1.png,0.00591715975976,0.0769230769,0,0
4432,filtered,426_31.png,0.289940828444,0.5384615385,0,0
4433,filtered,440_6.png,0.00591715975976,0.0769230769,0,0
4434,filtered,450_6.png,0.0946745562178,0.3076923077,0,0
4435,filtered,449_1.png,0.0236686390391,0.1538461538,0,0
4436,filtered,452_8.png,0.0236686390391,0.1538461538,0,0
4437,filtered,441_2.png,0.00591715975976,0.0769230769,0,0
4438,filtered,427_5.png,0.0,0.0,0,0
4439,filtered,437_3.png,0.00591715975976,0.0769230769,0,0
4440,filtered,451_4.png,0.289940828444,0.5384615385,0,0
4441,filtered,428_4.png,0.289940828444,0.5384615385,0,0
4442,filtered,448_12.png,0.0,0.0,0,0
4443,filtered,447_3.png,0.289940828444,0.5384615385,0,0
4444,filtered,424_11.png,0.213017751444,0.4615384615,0,0
4445,filtered,436_5.png,0.00591715975976,0.0769230769,0,0
4446,filtered,433_4.png,0.0,0.0,0,0
4447,filtered,430_4.png,0.378698224871,0.6153846154,0,0
4448,filtered,432_2.png,0.289940828444,0.5384615385,0,0
4449,filtered,445_1.png,0.479289940818,0.6923076923,0,0
4450,filtered,435_17.png,0.378698224871,0.6153846154,0,0
4451,filtered,443_3.png,0.591715976284,0.7692307692,0,0
4452,filtered,444_3.png,0.0236686390391,0.1538461538,0,0
4453,filtered,338_10.png,0.00591715975976,0.0769230769,0,0
4454,filtered,438_4.png,0.479289940818,0.6923076923,0,0
4455,filtered,434_6.png,0.378698224871,0.6153846154,0,0
4456,filtered,442_4.png,0.213017751444,0.4615384615,0,0
4457,filtered,552_8.png,0.0,0.0,0,0
4458,filtered,563_2.png,0.053254437884,0.2307692308,0,0
4459,filtered,541_8.png,0.0946745562178,0.3076923077,0,0
4460,filtered,498_12.png,0.00591715975976,0.0769230769,0,0
4461,filtered,570_10.png,0.0,0.0,0,0
4462,filtered,523_18.png,0.378698224871,0.6153846154,0,0
4463,filtered,546_10.png,0.0,0.0,0,0
4464,filtered,554_2.png,0.0236686390391,0.1538461538,0,0
4465,filtered,510_7.png,0.0946745562178,0.3076923077,0,0
4466,filtered,526_7.png,0.00591715975976,0.0769230769,0,0
4467,filtered,504_7.png,0.0236686390391,0.1538461538,0,0
4468,filtered,486_5.png,0.378698224871,0.6153846154,0,0
4469,filtered,460_18.png,0.0,0.0,0,0
4470,filtered,489_8.png,0.0,0.0,0,0
4471,filtered,481_10.png,0.00591715975976,0.0769230769,0,0
4472,filtered,522_11.png,0.479289940818,0.6923076923,0,0
4473,filtered,469_24.png,0.0236686390391,0.1538461538,0,0
4474,filtered,467_14.png,0.053254437884,0.2307692308,0,0
4475,filtered,468_18.png,0.0236686390391,0.1538461538,0,0
4476,filtered,487_30.png,0.0236686390391,0.1538461538,0,0
4477,filtered,536_8.png,0.0236686390391,0.1538461538,0,0
4478,filtered,553_12.png,0.053254437884,0.2307692308,0,0
4479,filtered,456_4.png,0.00591715975976,0.0769230769,0,0
4480,filtered,466_15.png,0.00591715975976,0.0769230769,0,0
4481,filtered,503_18.png,0.053254437884,0.2307692308,0,0
4482,filtered,557_15.png,0.053254437884,0.2307692308,0,0
4483,filtered,483_25.png,0.213017751444,0.4615384615,0,0
4484,filtered,534_3.png,0.0236686390391,0.1538461538,0,0
4485,filtered,471_12.png,0.0946745562178,0.3076923077,0,0
4486,filtered,567_18.png,0.0,0.0,0,0
4487,filtered,526_6.png,0.25,0.5,0,0
4488,filtered,468_16.png,0.390625,0.625,0,0
4489,filtered,467_3.png,0.25,0.5,0,0
4490,filtered,510_8.png,0.140625,0.375,0,0
4491,filtered,487_3.png,0.140625,0.375,0,0
4492,filtered,557_14.png,0.03515625,0.1875,0,0
4493,filtered,460_24.png,0.0,0.0,0,0
4494,filtered,534_4.png,0.0625,0.25,0,0
4495,filtered,465_6.png,0.390625,0.625,0,0
4496,filtered,536_11.png,0.015625,0.125,0,0
4497,filtered,567_6.png,0.015625,0.125,0,0
4498,filtered,541_4.png,0.31640625,0.5625,0,0
4499,filtered,473_17.png,0.19140625,0.4375,0,0
4500,filtered,481_18.png,0.015625,0.125,0,0
4501,filtered,466_20.png,0.140625,0.375,0,0
4502,filtered,489_6.png,0.00390625,0.0625,0,0
4503,filtered,504_4.png,0.00390625,0.0625,0,0
4504,filtered,458_17.png,0.87890625,0.9375,0,0
4505,filtered,459_1.png,0.0,0.0,0,0
4506,filtered,483_26.png,0.47265625,0.6875,0,0
4507,filtered,498_3.png,0.00390625,0.0625,0,0
4508,filtered,523_15.png,0.0625,0.25,0,0
4509,filtered,570_14.png,0.25,0.5,0,0
4510,filtered,469_31.png,0.03515625,0.1875,0,0
4511,filtered,552_23.png,0.03515625,0.1875,0,0
4512,filtered,454_4.png,0.09765625,0.3125,0,0
4513,filtered,568_19.png,0.19140625,0.4375,0,0
4514,filtered,563_15.png,0.47265625,0.6875,0,0
4515,filtered,471_14.png,0.19140625,0.4375,0,0
4516,filtered,456_1.png,0.00390625,0.0625,0,0
4517,filtered,469_32.png,0.751111111169,0.8666666667,0,0
4518,filtered,475_7.png,0.0177777777689,0.1333333333,0,0
4519,filtered,483_28.png,0.751111111169,0.8666666667,0,0
4520,filtered,481_7.png,0.0711111111289,0.2666666667,0,0
4521,filtered,524_18.png,0.0177777777689,0.1333333333,0,0
4522,filtered,532_1.png,0.0177777777689,0.1333333333,0,0
4523,filtered,498_20.png,0.284444444409,0.5333333333,0,0
4524,filtered,504_6.png,0.217777777809,0.4666666667,0,0
4525,filtered,523_16.png,0.111111111089,0.3333333333,0,0
4526,filtered,466_6.png,0.0177777777689,0.1333333333,0,0
4527,filtered,522_8.png,0.0177777777689,0.1333333333,0,0
4528,filtered,471_3.png,0.0177777777689,0.1333333333,0,0
4529,filtered,510_6.png,0.0711111111289,0.2666666667,0,0
4530,filtered,526_5.png,0.0177777777689,0.1333333333,0,0
4531,filtered,534_16.png,0.04,0.2,0,0
4532,filtered,468_19.png,0.16,0.4,0,0
4533,filtered,489_1.png,0.0177777777689,0.1333333333,0,0
4534,filtered,567_26.png,0.444444444489,0.6666666667,0,0
4535,filtered,552_15.png,0.36,0.6,0,0
4536,filtered,486_2.png,0.111111111089,0.3333333333,0,0
4537,filtered,503_17.png,0.00444444444889,0.0666666667,0,0
4538,filtered,546_14.png,0.0711111111289,0.2666666667,0,0
4539,filtered,536_14.png,0.0711111111289,0.2666666667,0,0
4540,filtered,501_1.png,0.00444444444889,0.0666666667,0,0
4541,filtered,541_6.png,0.16,0.4,0,0
4542,filtered,487_29.png,0.217777777809,0.4666666667,0,0
4543,filtered,480_6.png,0.0,0.0,0,0
4544,filtered,460_21.png,0.0177777777689,0.1333333333,0,0
4545,filtered,570_11.png,0.0711111111289,0.2666666667,0,0
4546,filtered,484_29.png,0.537777777729,0.7333333333,0,0
4547,filtered,460_28.png,0.16,0.4,0,0
4548,filtered,465_5.png,0.09,0.3,0,0
4549,filtered,570_12.png,0.04,0.2,0,0
4550,filtered,552_24.png,0.04,0.2,0,0
4551,filtered,568_8.png,0.0,0.0,0,0
4552,filtered,471_10.png,0.49,0.7,0,0
4553,filtered,475_3.png,0.01,0.1,0,0
4554,filtered,553_11.png,0.0,0.0,0,0
4555,filtered,523_14.png,0.16,0.4,0,0
4556,filtered,504_17.png,0.09,0.3,0,0
4557,filtered,454_1.png,0.0,0.0,0,0
4558,filtered,480_5.png,0.0,0.0,0,0
4559,filtered,468_20.png,0.16,0.4,0,0
4560,filtered,473_2.png,0.0,0.0,0,0
4561,filtered,557_13.png,0.0,0.0,0,0
4562,filtered,481_2.png,0.0,0.0,0,0
4563,filtered,556_8.png,0.0,0.0,0,0
4564,filtered,466_19.png,0.0,0.0,0,0
4565,filtered,456_2.png,0.0,0.0,0,0
4566,filtered,469_6.png,0.09,0.3,0,0
4567,filtered,536_16.png,0.49,0.7,0,0
4568,filtered,458_16.png,0.04,0.2,0,0
4569,filtered,554_28.png,0.16,0.4,0,0
4570,filtered,459_8.png,0.01,0.1,0,0
4571,filtered,467_20.png,0.64,0.8,0,0
4572,filtered,567_20.png,0.01,0.1,0,0
4573,filtered,534_2.png,0.04,0.2,0,0
4574,filtered,484_3.png,0.04,0.2,0,0
4575,filtered,483_13.png,0.04,0.2,0,0
4576,filtered,563_13.png,0.04,0.2,0,0
4577,filtered,532_4.png,0.0,0.0,0,0
4578,filtered,534_15.png,0.623268698044,0.7894736842,0,0
4579,filtered,497_26.png,0.0443213296443,0.2105263158,0,0
4580,filtered,526_10.png,0.0,0.0,0,0
4581,filtered,518_9.png,0.0692520775429,0.2631578947,0,0
4582,filtered,460_5.png,0.0110803324111,0.1052631579,0,0
4583,filtered,483_2.png,0.0,0.0,0,0
4584,filtered,481_4.png,0.0692520775429,0.2631578947,0,0
4585,filtered,495_4.png,0.177285318577,0.4210526316,0,0
4586,filtered,501_5.png,0.00277008309751,0.0526315789,0,0
4587,filtered,570_13.png,0.0692520775429,0.2631578947,0,0
4588,filtered,487_27.png,0.0,0.0,0,0
4589,filtered,498_22.png,0.177285318577,0.4210526316,0,0
4590,filtered,567_8.png,0.0,0.0,0,0
4591,filtered,510_11.png,0.224376731277,0.4736842105,0,0
4592,filtered,515_2.png,0.00277008309751,0.0526315789,0,0
4593,filtered,523_3.png,0.0,0.0,0,0
4594,filtered,522_1.png,0.0,0.0,0,0
4595,filtered,489_5.png,0.0,0.0,0,0
4596,filtered,466_17.png,0.0,0.0,0,0
4597,filtered,516_12.png,0.00277008309751,0.0526315789,0,0
4598,filtered,504_8.png,0.0443213296443,0.2105263158,0,0
4599,filtered,486_9.png,0.335180055377,0.5789473684,0,0
4600,filtered,513_10.png,0.0,0.0,0,0
4601,filtered,519_5.png,0.623268698044,0.7894736842,0,0
4602,filtered,528_4.png,0.0110803324111,0.1052631579,0,0
4603,filtered,505_13.png,0.0249307479091,0.1578947368,0,0
4604,filtered,552_21.png,0.0692520775429,0.2631578947,0,0
4605,filtered,524_14.png,0.00277008309751,0.0526315789,0,0
4606,filtered,503_2.png,0.0,0.0,0,0
4607,filtered,504_10.png,0.862244898012,0.9285714286,0,0
4608,filtered,564_6.png,0.0,0.0,0,0
4609,filtered,549_6.png,0.734693877478,0.8571428571,0,0
4610,filtered,459_2.png,0.00510204081224,0.0714285714,0,0
4611,filtered,557_10.png,0.0204081632776,0.1428571429,0,0
4612,filtered,553_1.png,0.00510204081224,0.0714285714,0,0
4613,filtered,535_7.png,0.127551020378,0.3571428571,0,0
4614,filtered,558_6.png,0.0459183673531,0.2142857143,0,0
4615,filtered,458_15.png,0.0459183673531,0.2142857143,0,0
4616,filtered,556_7.png,0.00510204081224,0.0714285714,0,0
4617,filtered,456_3.png,0.0,0.0,0,0
4618,filtered,466_18.png,0.0,0.0,0,0
4619,filtered,546_11.png,0.0204081632776,0.1428571429,0,0
4620,filtered,457_4.png,0.0459183673531,0.2142857143,0,0
4621,filtered,563_14.png,0.510204081653,0.7142857143,0,0
4622,filtered,454_5.png,0.0204081632776,0.1428571429,0,0
4623,filtered,538_6.png,0.0816326530531,0.2857142857,0,0
4624,filtered,568_20.png,0.183673469412,0.4285714286,0,0
4625,filtered,481_6.png,0.0,0.0,0,0
4626,filtered,570_8.png,0.0204081632776,0.1428571429,0,0
4627,filtered,536_7.png,0.0816326530531,0.2857142857,0,0
4628,filtered,565_6.png,0.0,0.0,0,0
4629,filtered,552_10.png,0.183673469412,0.4285714286,0,0
4630,filtered,483_11.png,0.0204081632776,0.1428571429,0,0
4631,filtered,567_24.png,0.0816326530531,0.2857142857,0,0
4632,filtered,460_14.png,0.183673469412,0.4285714286,0,0
4633,filtered,541_3.png,0.0816326530531,0.2857142857,0,0
4634,filtered,554_7.png,0.0,0.0,0,0
4635,filtered,548_25.png,0.00510204081224,0.0714285714,0,0
4636,filtered,534_9.png,0.00510204081224,0.0714285714,0,0
4637,filtered,497_29.png,0.140625,0.375,0,0
4638,filtered,483_27.png,0.19140625,0.4375,0,0
4639,filtered,501_2.png,0.03515625,0.1875,0,0
4640,filtered,473_14.png,0.00390625,0.0625,0,0
4641,filtered,552_16.png,0.09765625,0.3125,0,0
4642,filtered,469_2.png,0.09765625,0.3125,0,0
4643,filtered,495_2.png,0.140625,0.375,0,0
4644,filtered,486_7.png,0.00390625,0.0625,0,0
4645,filtered,467_17.png,0.03515625,0.1875,0,0
4646,filtered,487_2.png,0.09765625,0.3125,0,0
4647,filtered,503_16.png,0.015625,0.125,0,0
4648,filtered,475_2.png,0.00390625,0.0625,0,0
4649,filtered,505_16.png,0.015625,0.125,0,0
4650,filtered,502_2.png,0.03515625,0.1875,0,0
4651,filtered,470_1.png,0.00390625,0.0625,0,0
4652,filtered,465_1.png,0.0625,0.25,0,0
